year,UnitID,cipcode,graduates_cnt
2000,167783,08,12
2000,168528,08,0
2000,169248,08,31
2000,169798,08,47
2000,169910,08,70
2000,170806,08,1
2000,171456,08,4
2000,171492,08,40
2000,172264,08,1
2000,172699,08,5
2000,174066,08,35
2000,175616,08,1
2000,176628,08,14
2000,176965,08,26
2000,177065,08,4
2000,177940,08,13
2000,177968,08,4
2000,179548,08,17
2000,180814,08,47
2000,182795,08,5
2000,182810,08,18
2000,183974,08,3
2000,188030,08,48
2000,188182,08,1
2000,189228,08,7
2000,189246,08,1
2000,189705,08,18
2000,190512,08,291
2000,190691,08,18
2000,190770,08,33
2000,191126,08,332
2000,191649,08,151
2000,191931,08,28
2000,192192,08,5
2000,192271,08,8
2000,192439,08,7
2000,192703,08,37
2000,192855,08,5
2000,193900,08,102
2000,194286,08,0
2000,194578,08,0
2000,195003,08,22
2000,195137,08,1
2000,195164,08,45
2000,195243,08,10
2000,195474,08,138
2000,195809,08,86
2000,196024,08,15
2000,196185,08,1
2000,196413,08,104
2000,196680,08,13
2000,198695,08,10
2000,198899,08,2
2000,198950,08,10
2000,199209,08,5
2000,201104,08,6
2000,201371,08,1
2000,201441,08,28
2000,202763,08,17
2000,203517,08,26
2000,203757,08,1
2000,206349,08,4
2000,206622,08,8
2000,206695,08,2
2000,206862,08,8
2000,206941,08,0
2000,207263,08,61
2000,207324,08,13
2000,207403,08,9
2000,207458,08,6
2000,207500,08,110
2000,207865,08,0
2000,208239,08,1
2000,208822,08,8
2000,210739,08,51
2000,213011,08,4
2000,213020,08,25
2000,213783,08,2
2000,213987,08,7
2000,215062,08,21
2000,215099,08,49
2000,215770,08,92
2000,215947,08,3
2000,216764,08,65
2000,217235,08,90
2000,217420,08,10
2000,217484,08,3
2000,218663,08,78
2000,219046,08,0
2000,219976,08,6
2000,220862,08,19
2000,221254,08,8
2000,222178,08,1
2000,225511,08,35
2000,225627,08,3
2000,226091,08,0
2000,227216,08,92
2000,227243,08,14
2000,227881,08,12
2000,228431,08,12
2000,228459,08,36
2000,228529,08,7
2000,228723,08,228
2000,228802,08,0
2000,229115,08,26
2000,229179,08,7
2000,230038,08,12
2000,230728,08,14
2000,230782,08,129
2000,231174,08,1
2000,232265,08,2
2000,232706,08,13
2000,234164,08,9
2000,234827,08,11
2000,237330,08,16
2000,237358,08,1
2000,237969,08,0
2000,238078,08,10
2000,239390,08,3
2000,240754,08,6
2000,241739,08,10
2000,243443,08,33
2000,243586,08,12
2000,100663,09,55
2000,100724,09,26
2000,100751,09,256
2000,100830,09,34
2000,100858,09,149
2000,101435,09,15
2000,101480,09,25
2000,101675,09,11
2000,101693,09,18
2000,101709,09,25
2000,101912,09,8
2000,102049,09,33
2000,102094,09,48
2000,102234,09,47
2000,102270,09,12
2000,102368,09,41
2000,102553,09,27
2000,102614,09,22
2000,104151,09,660
2000,104179,09,388
2000,104717,09,6
2000,105330,09,132
2000,105367,09,2
2000,105589,09,1
2000,106245,09,39
2000,106397,09,97
2000,106412,09,1
2000,106458,09,77
2000,106467,09,13
2000,106704,09,22
2000,107044,09,28
2000,107071,09,3
2000,107141,09,16
2000,107512,09,14
2000,107558,09,2
2000,107983,09,8
2000,108232,09,17
2000,109651,09,28
2000,109785,09,33
2000,110097,09,48
2000,110361,09,8
2000,110413,09,39
2000,110422,09,43
2000,110486,09,40
2000,110495,09,53
2000,110510,09,86
2000,110529,09,38
2000,110538,09,175
2000,110547,09,50
2000,110556,09,106
2000,110565,09,501
2000,110574,09,63
2000,110583,09,120
2000,110592,09,44
2000,110608,09,246
2000,110617,09,288
2000,110635,09,139
2000,110644,09,47
2000,110662,09,174
2000,110680,09,155
2000,110705,09,319
2000,111948,09,67
2000,112075,09,3
2000,112084,09,2
2000,115728,09,1
2000,115755,09,33
2000,117140,09,22
2000,117627,09,8
2000,117751,09,12
2000,117946,09,138
2000,118693,09,14
2000,118888,09,14
2000,119605,09,18
2000,120184,09,8
2000,120865,09,16
2000,120883,09,28
2000,121150,09,172
2000,121309,09,28
2000,122409,09,236
2000,122436,09,116
2000,122597,09,229
2000,122612,09,73
2000,122755,09,171
2000,122931,09,66
2000,123457,09,8
2000,123554,09,56
2000,123572,09,65
2000,123651,09,20
2000,123961,09,314
2000,124885,09,4
2000,125727,09,39
2000,126562,09,72
2000,126580,09,102
2000,126614,09,410
2000,126669,09,6
2000,126818,09,140
2000,127060,09,99
2000,127556,09,22
2000,127565,09,64
2000,127741,09,166
2000,127918,09,42
2000,128106,09,30
2000,128391,09,25
2000,128498,09,7
2000,128744,09,11
2000,128771,09,66
2000,129020,09,207
2000,129215,09,47
2000,129242,09,65
2000,129525,09,88
2000,129941,09,9
2000,130226,09,77
2000,130253,09,14
2000,130493,09,114
2000,130776,09,47
2000,130934,09,31
2000,130943,09,99
2000,131098,09,6
2000,131113,09,9
2000,131159,09,170
2000,131283,09,24
2000,131450,09,17
2000,131469,09,70
2000,131520,09,163
2000,131876,09,19
2000,132471,09,28
2000,132602,09,14
2000,132657,09,27
2000,132903,09,340
2000,133085,09,1
2000,133492,09,0
2000,133526,09,2
2000,133553,09,4
2000,133650,09,54
2000,133711,09,47
2000,133881,09,3
2000,133951,09,185
2000,133979,09,1
2000,134079,09,34
2000,134097,09,386
2000,134130,09,660
2000,134945,09,13
2000,135610,09,50
2000,135726,09,123
2000,136172,09,134
2000,136330,09,25
2000,136950,09,46
2000,137351,09,150
2000,137476,09,24
2000,137546,09,11
2000,137564,09,7
2000,137847,09,23
2000,138275,09,2
2000,138354,09,81
2000,138947,09,99
2000,138983,09,26
2000,139144,09,33
2000,139199,09,8
2000,139205,09,9
2000,139630,09,6
2000,139658,09,3
2000,139719,09,17
2000,139861,09,14
2000,139931,09,84
2000,139940,09,127
2000,139959,09,271
2000,140164,09,95
2000,140447,09,26
2000,140571,09,16
2000,140696,09,27
2000,140720,09,8
2000,140872,09,18
2000,140960,09,19
2000,140988,09,4
2000,141185,09,21
2000,141325,09,10
2000,141334,09,27
2000,141486,09,10
2000,141574,09,146
2000,141644,09,67
2000,142115,09,57
2000,142276,09,43
2000,142285,09,76
2000,142328,09,17
2000,142461,09,0
2000,143118,09,16
2000,143163,09,6
2000,143358,09,134
2000,144005,09,15
2000,144281,09,186
2000,144351,09,9
2000,144740,09,129
2000,144892,09,24
2000,144962,09,18
2000,144971,09,3
2000,145336,09,21
2000,145372,09,19
2000,145619,09,13
2000,145637,09,250
2000,145691,09,10
2000,145725,09,0
2000,145813,09,272
2000,146339,09,5
2000,146393,09,0
2000,146481,09,20
2000,146612,09,14
2000,146719,09,97
2000,146825,09,0
2000,147013,09,13
2000,147244,09,21
2000,147369,09,32
2000,147536,09,2
2000,147660,09,50
2000,147679,09,30
2000,147703,09,38
2000,147767,09,230
2000,148016,09,7
2000,148131,09,17
2000,148487,09,39
2000,148496,09,12
2000,148584,09,10
2000,148627,09,10
2000,148654,09,35
2000,149222,09,188
2000,149231,09,48
2000,149505,09,7
2000,149514,09,40
2000,149772,09,189
2000,150066,09,22
2000,150136,09,246
2000,150145,09,6
2000,150163,09,65
2000,150172,09,4
2000,150400,09,76
2000,150455,09,0
2000,150534,09,40
2000,150561,09,6
2000,150604,09,28
2000,150668,09,10
2000,150677,09,8
2000,150756,09,11
2000,150941,09,6
2000,151102,09,26
2000,151111,09,55
2000,151263,09,19
2000,151306,09,83
2000,151324,09,68
2000,151333,09,5
2000,151342,09,6
2000,151351,09,380
2000,151360,09,3
2000,151379,09,22
2000,151388,09,2
2000,151777,09,9
2000,151786,09,7
2000,151801,09,8
2000,151810,09,0
2000,152248,09,43
2000,152336,09,3
2000,152363,09,6
2000,152381,09,2
2000,152390,09,37
2000,152530,09,40
2000,152567,09,0
2000,152600,09,32
2000,152992,09,9
2000,153001,09,9
2000,153108,09,17
2000,153126,09,16
2000,153144,09,0
2000,153250,09,4
2000,153269,09,94
2000,153375,09,13
2000,153603,09,173
2000,153621,09,5
2000,153658,09,375
2000,153825,09,20
2000,153834,09,24
2000,154004,09,6
2000,154013,09,8
2000,154095,09,119
2000,154101,09,10
2000,154235,09,30
2000,154350,09,27
2000,154493,09,4
2000,154518,09,16
2000,154527,09,23
2000,154590,09,5
2000,154688,09,11
2000,154712,09,5
2000,154721,09,9
2000,154749,09,2
2000,155025,09,24
2000,155061,09,28
2000,155089,09,2
2000,155317,09,301
2000,155335,09,5
2000,155399,09,147
2000,155414,09,0
2000,155511,09,1
2000,155520,09,2
2000,155627,09,12
2000,155636,09,1
2000,155681,09,42
2000,155812,09,1
2000,155937,09,4
2000,155973,09,7
2000,156082,09,34
2000,156125,09,57
2000,156213,09,5
2000,156286,09,17
2000,156365,09,6
2000,156541,09,11
2000,156620,09,91
2000,157030,09,0
2000,157076,09,18
2000,157085,09,236
2000,157216,09,4
2000,157289,09,81
2000,157386,09,46
2000,157401,09,136
2000,157447,09,54
2000,157535,09,0
2000,157757,09,11
2000,157809,09,5
2000,157863,09,0
2000,157951,09,153
2000,158802,09,13
2000,159009,09,28
2000,159391,09,180
2000,159416,09,19
2000,159568,09,5
2000,159647,09,11
2000,159656,09,106
2000,159717,09,32
2000,159939,09,51
2000,159966,09,30
2000,159993,09,23
2000,160038,09,24
2000,160612,09,53
2000,160621,09,41
2000,160630,09,5
2000,160658,09,83
2000,160755,09,59
2000,160904,09,13
2000,161253,09,40
2000,161341,09,3
2000,161518,09,14
2000,161554,09,41
2000,161873,09,23
2000,162007,09,1
2000,162210,09,5
2000,162584,09,37
2000,162654,09,31
2000,162760,09,9
2000,163046,09,71
2000,163286,09,187
2000,163453,09,49
2000,163578,09,21
2000,163851,09,94
2000,164076,09,350
2000,164270,09,31
2000,164447,09,8
2000,164562,09,39
2000,164571,09,1
2000,164924,09,186
2000,164988,09,608
2000,165024,09,69
2000,165334,09,28
2000,165529,09,49
2000,165644,09,5
2000,165662,09,232
2000,165699,09,21
2000,165820,09,97
2000,165936,09,19
2000,166018,09,8
2000,166629,09,329
2000,166948,09,10
2000,167358,09,135
2000,167455,09,5
2000,167598,09,31
2000,167729,09,41
2000,167783,09,16
2000,167996,09,33
2000,168005,09,87
2000,168254,09,12
2000,168263,09,65
2000,168430,09,43
2000,168528,09,5
2000,168546,09,1
2000,168591,09,13
2000,168740,09,9
2000,168786,09,13
2000,169080,09,18
2000,169248,09,100
2000,169363,09,3
2000,169716,09,23
2000,169798,09,33
2000,169910,09,26
2000,170037,09,9
2000,170082,09,112
2000,170301,09,30
2000,170806,09,12
2000,170976,09,134
2000,171100,09,666
2000,171128,09,39
2000,171137,09,42
2000,171146,09,34
2000,171456,09,36
2000,171571,09,121
2000,171599,09,4
2000,172051,09,29
2000,172121,09,7
2000,172264,09,7
2000,172334,09,16
2000,172644,09,96
2000,172699,09,278
2000,173045,09,35
2000,173124,09,22
2000,173160,09,20
2000,173300,09,55
2000,173328,09,13
2000,173665,09,15
2000,173902,09,14
2000,173920,09,28
2000,174020,09,32
2000,174066,09,178
2000,174075,09,0
2000,174233,09,76
2000,174358,09,73
2000,174437,09,6
2000,174491,09,23
2000,174783,09,134
2000,174792,09,1
2000,174817,09,28
2000,174899,09,5
2000,174914,09,120
2000,175005,09,15
2000,175078,09,6
2000,175272,09,60
2000,175342,09,17
2000,175421,09,1
2000,175856,09,23
2000,176017,09,61
2000,176035,09,17
2000,176044,09,15
2000,176053,09,41
2000,176080,09,103
2000,176318,09,9
2000,176372,09,116
2000,176479,09,6
2000,176628,09,17
2000,176789,09,0
2000,176947,09,5
2000,176965,09,68
2000,177144,09,11
2000,177214,09,30
2000,177339,09,25
2000,177418,09,12
2000,177542,09,6
2000,177940,09,11
2000,177968,09,62
2000,178059,09,34
2000,178244,09,9
2000,178341,09,25
2000,178369,09,3
2000,178396,09,407
2000,178402,09,65
2000,178420,09,99
2000,178615,09,76
2000,178624,09,86
2000,178697,09,13
2000,178721,09,23
2000,179043,09,11
2000,179159,09,87
2000,179326,09,8
2000,179548,09,4
2000,179557,09,78
2000,179566,09,165
2000,179867,09,6
2000,179894,09,115
2000,179946,09,4
2000,179964,09,3
2000,180106,09,18
2000,180179,09,15
2000,180258,09,0
2000,180489,09,60
2000,180522,09,2
2000,180984,09,6
2000,181002,09,28
2000,181011,09,9
2000,181020,09,19
2000,181093,09,3
2000,181127,09,17
2000,181215,09,32
2000,181330,09,7
2000,181394,09,70
2000,181446,09,8
2000,181464,09,261
2000,181604,09,2
2000,181738,09,1
2000,181783,09,24
2000,181853,09,2
2000,182281,09,148
2000,182290,09,78
2000,182634,09,11
2000,182795,09,50
2000,182980,09,16
2000,183026,09,13
2000,183044,09,135
2000,183062,09,60
2000,183080,09,1
2000,183169,09,3
2000,183211,09,7
2000,183910,09,15
2000,184603,09,65
2000,184782,09,225
2000,185129,09,38
2000,185262,09,61
2000,185572,09,128
2000,185590,09,80
2000,186201,09,62
2000,186283,09,12
2000,186380,09,412
2000,186399,09,8
2000,186432,09,1
2000,186584,09,103
2000,186618,09,23
2000,186876,09,54
2000,187444,09,178
2000,187648,09,26
2000,187897,09,18
2000,187985,09,64
2000,188030,09,38
2000,188429,09,14
2000,188641,09,17
2000,189705,09,28
2000,190044,09,15
2000,190433,09,79
2000,190512,09,49
2000,190549,09,64
2000,190558,09,52
2000,190567,09,21
2000,190594,09,135
2000,190637,09,1
2000,190655,09,11
2000,190664,09,105
2000,191241,09,179
2000,191515,09,14
2000,191630,09,4
2000,191649,09,190
2000,191931,09,94
2000,191968,09,251
2000,192192,09,3
2000,192439,09,40
2000,192448,09,55
2000,192466,09,8
2000,192703,09,24
2000,192819,09,212
2000,192864,09,72
2000,193016,09,10
2000,193292,09,12
2000,193353,09,18
2000,193399,09,19
2000,193645,09,20
2000,193900,09,318
2000,193973,09,27
2000,194091,09,16
2000,194107,09,16
2000,194161,09,12
2000,194286,09,37
2000,194310,09,31
2000,194824,09,7
2000,194958,09,9
2000,195003,09,196
2000,195128,09,8
2000,195164,09,66
2000,195173,09,27
2000,195243,09,21
2000,195720,09,37
2000,195809,09,122
2000,196042,09,24
2000,196088,09,192
2000,196112,09,55
2000,196121,09,110
2000,196130,09,100
2000,196149,09,54
2000,196158,09,84
2000,196167,09,83
2000,196176,09,106
2000,196185,09,10
2000,196194,09,131
2000,196237,09,38
2000,196246,09,54
2000,196413,09,333
2000,197045,09,27
2000,197869,09,195
2000,197911,09,13
2000,197948,09,2
2000,197993,09,8
2000,198136,09,30
2000,198215,09,12
2000,198464,09,160
2000,198516,09,132
2000,198561,09,21
2000,198756,09,18
2000,198808,09,3
2000,198835,09,14
2000,198899,09,8
2000,198969,09,10
2000,199102,09,42
2000,199111,09,22
2000,199120,09,573
2000,199139,09,97
2000,199148,09,36
2000,199193,09,253
2000,199272,09,9
2000,199281,09,14
2000,199306,09,14
2000,199412,09,35
2000,199582,09,20
2000,199607,09,24
2000,199643,09,15
2000,199698,09,6
2000,199847,09,101
2000,199962,09,17
2000,199999,09,18
2000,200004,09,45
2000,200059,09,0
2000,200156,09,9
2000,200217,09,7
2000,200253,09,9
2000,200280,09,74
2000,200332,09,29
2000,200800,09,137
2000,201007,09,13
2000,201104,09,35
2000,201195,09,42
2000,201371,09,7
2000,201441,09,92
2000,201548,09,28
2000,201654,09,32
2000,201690,09,12
2000,201885,09,28
2000,202134,09,112
2000,202480,09,133
2000,202514,09,12
2000,202523,09,43
2000,202763,09,10
2000,202806,09,14
2000,203085,09,12
2000,203128,09,15
2000,203368,09,83
2000,203517,09,141
2000,203580,09,4
2000,203775,09,15
2000,203845,09,21
2000,204024,09,156
2000,204185,09,21
2000,204194,09,12
2000,204200,09,11
2000,204264,09,15
2000,204468,09,2
2000,204617,09,17
2000,204635,09,23
2000,204796,09,446
2000,204857,09,477
2000,204909,09,9
2000,204936,09,43
2000,205203,09,19
2000,205957,09,12
2000,206084,09,105
2000,206279,09,0
2000,206330,09,8
2000,206349,09,4
2000,206437,09,14
2000,206491,09,11
2000,206507,09,9
2000,206604,09,106
2000,206622,09,93
2000,206695,09,53
2000,206835,09,2
2000,206862,09,4
2000,206914,09,0
2000,206941,09,117
2000,207041,09,8
2000,207209,09,15
2000,207263,09,28
2000,207306,09,16
2000,207324,09,18
2000,207388,09,93
2000,207403,09,21
2000,207458,09,24
2000,207500,09,215
2000,207582,09,75
2000,207689,09,9
2000,207722,09,9
2000,207847,09,30
2000,207971,09,26
2000,208822,09,21
2000,209056,09,23
2000,209065,09,22
2000,209108,09,31
2000,209409,09,3
2000,209551,09,270
2000,209612,09,2
2000,209825,09,26
2000,210146,09,36
2000,210571,09,4
2000,210669,09,18
2000,210739,09,11
2000,210775,09,14
2000,211088,09,11
2000,211158,09,44
2000,211273,09,1
2000,211352,09,45
2000,211361,09,42
2000,211431,09,27
2000,211468,09,7
2000,211556,09,3
2000,211608,09,12
2000,211644,09,86
2000,212106,09,90
2000,212115,09,21
2000,212133,09,32
2000,212160,09,90
2000,212197,09,28
2000,212601,09,5
2000,212656,09,3
2000,212805,09,13
2000,213020,09,153
2000,213251,09,26
2000,213321,09,36
2000,213349,09,83
2000,213358,09,8
2000,213367,09,91
2000,213543,09,30
2000,213598,09,5
2000,213613,09,24
2000,213668,09,10
2000,213783,09,34
2000,213826,09,18
2000,213987,09,7
2000,213996,09,26
2000,214041,09,68
2000,214069,09,0
2000,214175,09,49
2000,214272,09,5
2000,214591,09,17
2000,214713,09,46
2000,214777,09,558
2000,215062,09,88
2000,215266,09,12
2000,215284,09,4
2000,215293,09,10
2000,215442,09,28
2000,215655,09,50
2000,215743,09,4
2000,215770,09,8
2000,215798,09,10
2000,215929,09,81
2000,215947,09,10
2000,216010,09,67
2000,216038,09,72
2000,216278,09,51
2000,216339,09,280
2000,216357,09,6
2000,216524,09,27
2000,216597,09,165
2000,216694,09,12
2000,216764,09,0
2000,216807,09,22
2000,216852,09,21
2000,216931,09,24
2000,217013,09,2
2000,217165,09,7
2000,217235,09,15
2000,217420,09,66
2000,217484,09,156
2000,217518,09,15
2000,217633,09,6
2000,217749,09,29
2000,217819,09,250
2000,217873,09,14
2000,217907,09,7
2000,217934,09,0
2000,218061,09,28
2000,218070,09,30
2000,218399,09,9
2000,218414,09,18
2000,218441,09,9
2000,218645,09,11
2000,218663,09,230
2000,218742,09,40
2000,218964,09,35
2000,219000,09,18
2000,219046,09,14
2000,219091,09,1
2000,219198,09,2
2000,219295,09,4
2000,219356,09,39
2000,219383,09,2
2000,219471,09,53
2000,219602,09,44
2000,219709,09,22
2000,219790,09,5
2000,219806,09,24
2000,219976,09,30
2000,220075,09,64
2000,220215,09,10
2000,220589,09,9
2000,220598,09,6
2000,220613,09,41
2000,220631,09,4
2000,220862,09,67
2000,220978,09,191
2000,221014,09,19
2000,221661,09,12
2000,221740,09,45
2000,221759,09,264
2000,221768,09,31
2000,221847,09,12
2000,221892,09,9
2000,221953,09,2
2000,221971,09,11
2000,222178,09,31
2000,222831,09,61
2000,222983,09,16
2000,223232,09,118
2000,224004,09,12
2000,224147,09,39
2000,224554,09,34
2000,225247,09,25
2000,225399,09,13
2000,225414,09,25
2000,225502,09,7
2000,225511,09,169
2000,225548,09,16
2000,225575,09,13
2000,225627,09,33
2000,226091,09,36
2000,226471,09,15
2000,226587,09,8
2000,226833,09,13
2000,227216,09,214
2000,227331,09,1
2000,227368,09,25
2000,227526,09,17
2000,227845,09,32
2000,227863,09,8
2000,227881,09,110
2000,228149,09,34
2000,228246,09,189
2000,228343,09,26
2000,228431,09,95
2000,228459,09,170
2000,228468,09,8
2000,228705,09,7
2000,228723,09,170
2000,228769,09,142
2000,228778,09,997
2000,228796,09,77
2000,228802,09,15
2000,228875,09,176
2000,228981,09,7
2000,229018,09,10
2000,229027,09,64
2000,229063,09,25
2000,229115,09,245
2000,229160,09,27
2000,229179,09,14
2000,229267,09,33
2000,229780,09,1
2000,229814,09,30
2000,229887,09,3
2000,230038,09,360
2000,230047,09,6
2000,230603,09,57
2000,230728,09,78
2000,230764,09,173
2000,230782,09,78
2000,230807,09,11
2000,230834,09,21
2000,230889,09,0
2000,230913,09,2
2000,230931,09,3
2000,230995,09,21
2000,231059,09,29
2000,231077,09,2
2000,231086,09,10
2000,231110,09,7
2000,231420,09,2
2000,231554,09,7
2000,232025,09,16
2000,232265,09,67
2000,232308,09,7
2000,232423,09,266
2000,232557,09,95
2000,232609,09,29
2000,232672,09,22
2000,232706,09,18
2000,232937,09,54
2000,233277,09,116
2000,233301,09,7
2000,233374,09,18
2000,233541,09,6
2000,233921,09,204
2000,234030,09,113
2000,234164,09,6
2000,234173,09,24
2000,234207,09,33
2000,234827,09,63
2000,234915,09,13
2000,235097,09,87
2000,235316,09,40
2000,236230,09,52
2000,236577,09,32
2000,236595,09,43
2000,236896,09,8
2000,236939,09,308
2000,236948,09,247
2000,237011,09,110
2000,237066,09,21
2000,237118,09,0
2000,237181,09,17
2000,237312,09,4
2000,237330,09,13
2000,237358,09,3
2000,237367,09,3
2000,237525,09,51
2000,237783,09,13
2000,237792,09,11
2000,237899,09,36
2000,237932,09,16
2000,237969,09,9
2000,238032,09,180
2000,238193,09,39
2000,238430,09,10
2000,238458,09,26
2000,238476,09,4
2000,238616,09,4
2000,239080,09,1
2000,239105,09,189
2000,239318,09,3
2000,239390,09,4
2000,239716,09,54
2000,240189,09,233
2000,240268,09,104
2000,240277,09,79
2000,240329,09,51
2000,240338,09,16
2000,240365,09,123
2000,240374,09,62
2000,240426,09,20
2000,240444,09,473
2000,240453,09,152
2000,240462,09,3
2000,240471,09,74
2000,240480,09,129
2000,240727,09,74
2000,240754,09,13
2000,241100,09,4
2000,241128,09,1
2000,241225,09,4
2000,241410,09,4
2000,241739,09,14
2000,243142,09,92
2000,243221,09,137
2000,243443,09,174
2000,243601,09,8
2000,243744,09,25
2000,243780,09,245
2000,262013,09,14
2000,366711,09,34
2000,373827,09,0
2000,407009,09,76
2000,409698,09,29
2000,428259,09,2
2000,100654,10,13
2000,112570,10,4
2000,119605,10,2
2000,123961,10,200
2000,127918,10,3
2000,132471,10,0
2000,139959,10,80
2000,144281,10,67
2000,146612,10,0
2000,151351,10,2
2000,155061,10,23
2000,156213,10,22
2000,162007,10,46
2000,162061,10,0
2000,162928,10,2
2000,164076,10,1
2000,165866,10,43
2000,169798,10,61
2000,169910,10,7
2000,170806,10,3
2000,172699,10,12
2000,181011,10,0
2000,190549,10,4
2000,192925,10,4
2000,193353,10,13
2000,195234,10,39
2000,195809,10,9
2000,196158,10,10
2000,201654,10,7
2000,203517,10,11
2000,207263,10,0
2000,207500,10,3
2000,210146,10,44
2000,211583,10,5
2000,211608,10,0
2000,212106,10,0
2000,212115,10,34
2000,212601,10,8
2000,212656,10,8
2000,217305,10,6
2000,222178,10,8
2000,228459,10,9
2000,230931,10,8
2000,240462,10,37
