skill_id	prereq_id	source	type	confidence
junyi.e85vrrhrWUiVrvUMsLtqjwCVVgejgRneTUUL2gr0GJ0=	junyi.Bwy+g5s/cdkK1YBAu2AbE00aDEIgVHvQLglAIAnNIlU=	junyi_hierarchy	prerequisite	0.90
junyi.FDFKlshYbN4rO93MtgimwfpEoKerSWp1RFhoSKWXHsY=	junyi.Bwy+g5s/cdkK1YBAu2AbE00aDEIgVHvQLglAIAnNIlU=	junyi_hierarchy	prerequisite	0.90
junyi.+xN/geZI+rXD8yB7YBDvLwAXgXO6aORg9eOFv6AfGHM=	junyi.Bwy+g5s/cdkK1YBAu2AbE00aDEIgVHvQLglAIAnNIlU=	junyi_hierarchy	prerequisite	0.90
junyi.v7yYzJI0/rHfpfs6AyQ6llqhVygGp+wcpMr8emORMxk=	junyi.Bwy+g5s/cdkK1YBAu2AbE00aDEIgVHvQLglAIAnNIlU=	junyi_hierarchy	prerequisite	0.90
junyi.9Xi5HaV/Z5cinEcWKVZMuef69TOyb3IxHlE53sgUbQA=	junyi.Bwy+g5s/cdkK1YBAu2AbE00aDEIgVHvQLglAIAnNIlU=	junyi_hierarchy	prerequisite	0.90
junyi.AzYy1fVXRy9vByJG/zOf+okOqOYX/wK7VjwzQtO06mA=	junyi.Bwy+g5s/cdkK1YBAu2AbE00aDEIgVHvQLglAIAnNIlU=	junyi_hierarchy	prerequisite	0.90
junyi.a8gAVDPDmrxf2poDVj1SEcQl7lX57osmdVFS1+Z+4K0=	junyi.Bwy+g5s/cdkK1YBAu2AbE00aDEIgVHvQLglAIAnNIlU=	junyi_hierarchy	prerequisite	0.90
junyi.fvlbr1+0Yu4YTF5vqxIlsxlVUtlAFE/LxIaxKOaLs7g=	junyi.Bwy+g5s/cdkK1YBAu2AbE00aDEIgVHvQLglAIAnNIlU=	junyi_hierarchy	prerequisite	0.90
junyi.KlMtgQyCzeyNI/luVLtY/TXszXJrew6gRhfjeyt2F9w=	junyi.467jZhz5FyJVTN9X3CZRReWVNyCr5ThuQ6pvvkgXTtU=	junyi_hierarchy	prerequisite	0.90
junyi.JeJ/U+YZ3HU5Nr8HVj98IUq5D+92/mnaxITEPQlJr7k=	junyi.467jZhz5FyJVTN9X3CZRReWVNyCr5ThuQ6pvvkgXTtU=	junyi_hierarchy	prerequisite	0.90
junyi.fD8zM1ZR2ONSCf1qFOxRewRZWPyivWHdZKlbbOaK+tY=	junyi.467jZhz5FyJVTN9X3CZRReWVNyCr5ThuQ6pvvkgXTtU=	junyi_hierarchy	prerequisite	0.90
junyi.e85vrrhrWUiVrvUMsLtqjwCVVgejgRneTUUL2gr0GJ0=	junyi.467jZhz5FyJVTN9X3CZRReWVNyCr5ThuQ6pvvkgXTtU=	junyi_hierarchy	prerequisite	0.90
junyi.FDFKlshYbN4rO93MtgimwfpEoKerSWp1RFhoSKWXHsY=	junyi.467jZhz5FyJVTN9X3CZRReWVNyCr5ThuQ6pvvkgXTtU=	junyi_hierarchy	prerequisite	0.90
junyi.+xN/geZI+rXD8yB7YBDvLwAXgXO6aORg9eOFv6AfGHM=	junyi.467jZhz5FyJVTN9X3CZRReWVNyCr5ThuQ6pvvkgXTtU=	junyi_hierarchy	prerequisite	0.90
junyi.v7yYzJI0/rHfpfs6AyQ6llqhVygGp+wcpMr8emORMxk=	junyi.467jZhz5FyJVTN9X3CZRReWVNyCr5ThuQ6pvvkgXTtU=	junyi_hierarchy	prerequisite	0.90
junyi.9Xi5HaV/Z5cinEcWKVZMuef69TOyb3IxHlE53sgUbQA=	junyi.467jZhz5FyJVTN9X3CZRReWVNyCr5ThuQ6pvvkgXTtU=	junyi_hierarchy	prerequisite	0.90
junyi.AzYy1fVXRy9vByJG/zOf+okOqOYX/wK7VjwzQtO06mA=	junyi.467jZhz5FyJVTN9X3CZRReWVNyCr5ThuQ6pvvkgXTtU=	junyi_hierarchy	prerequisite	0.90
junyi.a8gAVDPDmrxf2poDVj1SEcQl7lX57osmdVFS1+Z+4K0=	junyi.467jZhz5FyJVTN9X3CZRReWVNyCr5ThuQ6pvvkgXTtU=	junyi_hierarchy	prerequisite	0.90
junyi.fvlbr1+0Yu4YTF5vqxIlsxlVUtlAFE/LxIaxKOaLs7g=	junyi.467jZhz5FyJVTN9X3CZRReWVNyCr5ThuQ6pvvkgXTtU=	junyi_hierarchy	prerequisite	0.90
junyi.KlMtgQyCzeyNI/luVLtY/TXszXJrew6gRhfjeyt2F9w=	junyi.+gP/fH6yBDlDTCmjUykZq+rykF0MopXNzQLSxiEVEYY=	junyi_hierarchy	prerequisite	0.90
junyi.JeJ/U+YZ3HU5Nr8HVj98IUq5D+92/mnaxITEPQlJr7k=	junyi.+gP/fH6yBDlDTCmjUykZq+rykF0MopXNzQLSxiEVEYY=	junyi_hierarchy	prerequisite	0.90
junyi.fD8zM1ZR2ONSCf1qFOxRewRZWPyivWHdZKlbbOaK+tY=	junyi.+gP/fH6yBDlDTCmjUykZq+rykF0MopXNzQLSxiEVEYY=	junyi_hierarchy	prerequisite	0.90
junyi.e85vrrhrWUiVrvUMsLtqjwCVVgejgRneTUUL2gr0GJ0=	junyi.+gP/fH6yBDlDTCmjUykZq+rykF0MopXNzQLSxiEVEYY=	junyi_hierarchy	prerequisite	0.90
junyi.FDFKlshYbN4rO93MtgimwfpEoKerSWp1RFhoSKWXHsY=	junyi.+gP/fH6yBDlDTCmjUykZq+rykF0MopXNzQLSxiEVEYY=	junyi_hierarchy	prerequisite	0.90
junyi.+xN/geZI+rXD8yB7YBDvLwAXgXO6aORg9eOFv6AfGHM=	junyi.+gP/fH6yBDlDTCmjUykZq+rykF0MopXNzQLSxiEVEYY=	junyi_hierarchy	prerequisite	0.90
junyi.v7yYzJI0/rHfpfs6AyQ6llqhVygGp+wcpMr8emORMxk=	junyi.+gP/fH6yBDlDTCmjUykZq+rykF0MopXNzQLSxiEVEYY=	junyi_hierarchy	prerequisite	0.90
junyi.9Xi5HaV/Z5cinEcWKVZMuef69TOyb3IxHlE53sgUbQA=	junyi.+gP/fH6yBDlDTCmjUykZq+rykF0MopXNzQLSxiEVEYY=	junyi_hierarchy	prerequisite	0.90
junyi.AzYy1fVXRy9vByJG/zOf+okOqOYX/wK7VjwzQtO06mA=	junyi.+gP/fH6yBDlDTCmjUykZq+rykF0MopXNzQLSxiEVEYY=	junyi_hierarchy	prerequisite	0.90
junyi.a8gAVDPDmrxf2poDVj1SEcQl7lX57osmdVFS1+Z+4K0=	junyi.+gP/fH6yBDlDTCmjUykZq+rykF0MopXNzQLSxiEVEYY=	junyi_hierarchy	prerequisite	0.90
junyi.fvlbr1+0Yu4YTF5vqxIlsxlVUtlAFE/LxIaxKOaLs7g=	junyi.+gP/fH6yBDlDTCmjUykZq+rykF0MopXNzQLSxiEVEYY=	junyi_hierarchy	prerequisite	0.90
junyi.KlMtgQyCzeyNI/luVLtY/TXszXJrew6gRhfjeyt2F9w=	junyi.kX+5omUWpBnZq80iSxuIAlsvxdHI68joYz6itRBOCss=	junyi_hierarchy	prerequisite	0.90
junyi.JeJ/U+YZ3HU5Nr8HVj98IUq5D+92/mnaxITEPQlJr7k=	junyi.kX+5omUWpBnZq80iSxuIAlsvxdHI68joYz6itRBOCss=	junyi_hierarchy	prerequisite	0.90
junyi.fD8zM1ZR2ONSCf1qFOxRewRZWPyivWHdZKlbbOaK+tY=	junyi.kX+5omUWpBnZq80iSxuIAlsvxdHI68joYz6itRBOCss=	junyi_hierarchy	prerequisite	0.90
junyi.e85vrrhrWUiVrvUMsLtqjwCVVgejgRneTUUL2gr0GJ0=	junyi.kX+5omUWpBnZq80iSxuIAlsvxdHI68joYz6itRBOCss=	junyi_hierarchy	prerequisite	0.90
junyi.FDFKlshYbN4rO93MtgimwfpEoKerSWp1RFhoSKWXHsY=	junyi.kX+5omUWpBnZq80iSxuIAlsvxdHI68joYz6itRBOCss=	junyi_hierarchy	prerequisite	0.90
junyi.+xN/geZI+rXD8yB7YBDvLwAXgXO6aORg9eOFv6AfGHM=	junyi.kX+5omUWpBnZq80iSxuIAlsvxdHI68joYz6itRBOCss=	junyi_hierarchy	prerequisite	0.90
junyi.v7yYzJI0/rHfpfs6AyQ6llqhVygGp+wcpMr8emORMxk=	junyi.kX+5omUWpBnZq80iSxuIAlsvxdHI68joYz6itRBOCss=	junyi_hierarchy	prerequisite	0.90
junyi.9Xi5HaV/Z5cinEcWKVZMuef69TOyb3IxHlE53sgUbQA=	junyi.kX+5omUWpBnZq80iSxuIAlsvxdHI68joYz6itRBOCss=	junyi_hierarchy	prerequisite	0.90
junyi.AzYy1fVXRy9vByJG/zOf+okOqOYX/wK7VjwzQtO06mA=	junyi.kX+5omUWpBnZq80iSxuIAlsvxdHI68joYz6itRBOCss=	junyi_hierarchy	prerequisite	0.90
junyi.a8gAVDPDmrxf2poDVj1SEcQl7lX57osmdVFS1+Z+4K0=	junyi.kX+5omUWpBnZq80iSxuIAlsvxdHI68joYz6itRBOCss=	junyi_hierarchy	prerequisite	0.90
junyi.fvlbr1+0Yu4YTF5vqxIlsxlVUtlAFE/LxIaxKOaLs7g=	junyi.kX+5omUWpBnZq80iSxuIAlsvxdHI68joYz6itRBOCss=	junyi_hierarchy	prerequisite	0.90
junyi.KlMtgQyCzeyNI/luVLtY/TXszXJrew6gRhfjeyt2F9w=	junyi.GLgbTk9pSzIkaPoN4xF271DsfbQI9fY+OK+9tsBiRH0=	junyi_hierarchy	prerequisite	0.90
junyi.JeJ/U+YZ3HU5Nr8HVj98IUq5D+92/mnaxITEPQlJr7k=	junyi.GLgbTk9pSzIkaPoN4xF271DsfbQI9fY+OK+9tsBiRH0=	junyi_hierarchy	prerequisite	0.90
junyi.fD8zM1ZR2ONSCf1qFOxRewRZWPyivWHdZKlbbOaK+tY=	junyi.GLgbTk9pSzIkaPoN4xF271DsfbQI9fY+OK+9tsBiRH0=	junyi_hierarchy	prerequisite	0.90
junyi.e85vrrhrWUiVrvUMsLtqjwCVVgejgRneTUUL2gr0GJ0=	junyi.GLgbTk9pSzIkaPoN4xF271DsfbQI9fY+OK+9tsBiRH0=	junyi_hierarchy	prerequisite	0.90
junyi.FDFKlshYbN4rO93MtgimwfpEoKerSWp1RFhoSKWXHsY=	junyi.GLgbTk9pSzIkaPoN4xF271DsfbQI9fY+OK+9tsBiRH0=	junyi_hierarchy	prerequisite	0.90
junyi.+xN/geZI+rXD8yB7YBDvLwAXgXO6aORg9eOFv6AfGHM=	junyi.GLgbTk9pSzIkaPoN4xF271DsfbQI9fY+OK+9tsBiRH0=	junyi_hierarchy	prerequisite	0.90
junyi.v7yYzJI0/rHfpfs6AyQ6llqhVygGp+wcpMr8emORMxk=	junyi.GLgbTk9pSzIkaPoN4xF271DsfbQI9fY+OK+9tsBiRH0=	junyi_hierarchy	prerequisite	0.90
junyi.9Xi5HaV/Z5cinEcWKVZMuef69TOyb3IxHlE53sgUbQA=	junyi.GLgbTk9pSzIkaPoN4xF271DsfbQI9fY+OK+9tsBiRH0=	junyi_hierarchy	prerequisite	0.90
junyi.AzYy1fVXRy9vByJG/zOf+okOqOYX/wK7VjwzQtO06mA=	junyi.GLgbTk9pSzIkaPoN4xF271DsfbQI9fY+OK+9tsBiRH0=	junyi_hierarchy	prerequisite	0.90
junyi.a8gAVDPDmrxf2poDVj1SEcQl7lX57osmdVFS1+Z+4K0=	junyi.GLgbTk9pSzIkaPoN4xF271DsfbQI9fY+OK+9tsBiRH0=	junyi_hierarchy	prerequisite	0.90
junyi.fvlbr1+0Yu4YTF5vqxIlsxlVUtlAFE/LxIaxKOaLs7g=	junyi.GLgbTk9pSzIkaPoN4xF271DsfbQI9fY+OK+9tsBiRH0=	junyi_hierarchy	prerequisite	0.90
junyi.KlMtgQyCzeyNI/luVLtY/TXszXJrew6gRhfjeyt2F9w=	junyi.6pvjmsSlGTJckr+l8pX/6w1tycejY0vnlCAB4Y1XM2c=	junyi_hierarchy	prerequisite	0.90
junyi.JeJ/U+YZ3HU5Nr8HVj98IUq5D+92/mnaxITEPQlJr7k=	junyi.6pvjmsSlGTJckr+l8pX/6w1tycejY0vnlCAB4Y1XM2c=	junyi_hierarchy	prerequisite	0.90
junyi.fD8zM1ZR2ONSCf1qFOxRewRZWPyivWHdZKlbbOaK+tY=	junyi.6pvjmsSlGTJckr+l8pX/6w1tycejY0vnlCAB4Y1XM2c=	junyi_hierarchy	prerequisite	0.90
junyi.e85vrrhrWUiVrvUMsLtqjwCVVgejgRneTUUL2gr0GJ0=	junyi.6pvjmsSlGTJckr+l8pX/6w1tycejY0vnlCAB4Y1XM2c=	junyi_hierarchy	prerequisite	0.90
junyi.FDFKlshYbN4rO93MtgimwfpEoKerSWp1RFhoSKWXHsY=	junyi.6pvjmsSlGTJckr+l8pX/6w1tycejY0vnlCAB4Y1XM2c=	junyi_hierarchy	prerequisite	0.90
junyi.+xN/geZI+rXD8yB7YBDvLwAXgXO6aORg9eOFv6AfGHM=	junyi.6pvjmsSlGTJckr+l8pX/6w1tycejY0vnlCAB4Y1XM2c=	junyi_hierarchy	prerequisite	0.90
junyi.v7yYzJI0/rHfpfs6AyQ6llqhVygGp+wcpMr8emORMxk=	junyi.6pvjmsSlGTJckr+l8pX/6w1tycejY0vnlCAB4Y1XM2c=	junyi_hierarchy	prerequisite	0.90
junyi.9Xi5HaV/Z5cinEcWKVZMuef69TOyb3IxHlE53sgUbQA=	junyi.6pvjmsSlGTJckr+l8pX/6w1tycejY0vnlCAB4Y1XM2c=	junyi_hierarchy	prerequisite	0.90
junyi.AzYy1fVXRy9vByJG/zOf+okOqOYX/wK7VjwzQtO06mA=	junyi.6pvjmsSlGTJckr+l8pX/6w1tycejY0vnlCAB4Y1XM2c=	junyi_hierarchy	prerequisite	0.90
junyi.Teuwxr3okYRSPI2Y7Nou4wqGcA78ekLDx+wonvRGsOE=	junyi.6pvjmsSlGTJckr+l8pX/6w1tycejY0vnlCAB4Y1XM2c=	junyi_hierarchy	prerequisite	0.90
junyi.a8gAVDPDmrxf2poDVj1SEcQl7lX57osmdVFS1+Z+4K0=	junyi.6pvjmsSlGTJckr+l8pX/6w1tycejY0vnlCAB4Y1XM2c=	junyi_hierarchy	prerequisite	0.90
junyi.fvlbr1+0Yu4YTF5vqxIlsxlVUtlAFE/LxIaxKOaLs7g=	junyi.6pvjmsSlGTJckr+l8pX/6w1tycejY0vnlCAB4Y1XM2c=	junyi_hierarchy	prerequisite	0.90
junyi.KeJmbhOn5D4GwVbthjGdNmvg+pW76XxfjkZizeDWUpk=	junyi.6pvjmsSlGTJckr+l8pX/6w1tycejY0vnlCAB4Y1XM2c=	junyi_hierarchy	prerequisite	0.90
junyi.v90baLZYacc3s+oqAusl+90J4O6kJCF7s47aUGFf8gA=	junyi.bhl5niycEORGZd9uw9vrbmuxJKvPUJT7TabweC0W77M=	junyi_hierarchy	prerequisite	0.90
junyi.v90baLZYacc3s+oqAusl+90J4O6kJCF7s47aUGFf8gA=	junyi.44N1RXOiWg4Zy6x/GQwNyECUUWAykXTDm7q/dERMTZo=	junyi_hierarchy	prerequisite	0.90
junyi.v90baLZYacc3s+oqAusl+90J4O6kJCF7s47aUGFf8gA=	junyi.eckDRfpc73OUXcSW4vV+4Y6JZaIfSERP9bUZIrNtLyM=	junyi_hierarchy	prerequisite	0.90
junyi.v90baLZYacc3s+oqAusl+90J4O6kJCF7s47aUGFf8gA=	junyi.iIqjl5Plm+22qIYnLpUSTdXHOLdlpgnHEQmBHrjOlg4=	junyi_hierarchy	prerequisite	0.90
junyi.LX5JBmC+vdiEQxmg1hxbBfGAanwh78vK0LYfaoDJMTM=	junyi.sjpx9JKp33xDuwIsWu3bMa7KPQzxwl5Kvg+WoYNlnZY=	junyi_hierarchy	prerequisite	0.90
junyi.TOdFpZ3Xqdh28DnIte6gehxDLIIUkzWMwfqed8sEJwE=	junyi.sjpx9JKp33xDuwIsWu3bMa7KPQzxwl5Kvg+WoYNlnZY=	junyi_hierarchy	prerequisite	0.90
junyi.Mujc7fhlpiAZ/8+VvJTuahAOrjvNECvtA4YBD6fP02Y=	junyi.sjpx9JKp33xDuwIsWu3bMa7KPQzxwl5Kvg+WoYNlnZY=	junyi_hierarchy	prerequisite	0.90
junyi.A2548sl8hqkIMIGY7mlg/p2NN83cncQx2SgT00lyByk=	junyi.sjpx9JKp33xDuwIsWu3bMa7KPQzxwl5Kvg+WoYNlnZY=	junyi_hierarchy	prerequisite	0.90
junyi.sjpx9JKp33xDuwIsWu3bMa7KPQzxwl5Kvg+WoYNlnZY=	junyi.4iIvLk0lZ+0GBDS1C/Manl0Akf1WtIozwfMOkh1/PFc=	junyi_hierarchy	prerequisite	0.90
junyi.LX5JBmC+vdiEQxmg1hxbBfGAanwh78vK0LYfaoDJMTM=	junyi.4iIvLk0lZ+0GBDS1C/Manl0Akf1WtIozwfMOkh1/PFc=	junyi_hierarchy	prerequisite	0.90
junyi.TOdFpZ3Xqdh28DnIte6gehxDLIIUkzWMwfqed8sEJwE=	junyi.4iIvLk0lZ+0GBDS1C/Manl0Akf1WtIozwfMOkh1/PFc=	junyi_hierarchy	prerequisite	0.90
junyi.Mujc7fhlpiAZ/8+VvJTuahAOrjvNECvtA4YBD6fP02Y=	junyi.4iIvLk0lZ+0GBDS1C/Manl0Akf1WtIozwfMOkh1/PFc=	junyi_hierarchy	prerequisite	0.90
junyi.A2548sl8hqkIMIGY7mlg/p2NN83cncQx2SgT00lyByk=	junyi.4iIvLk0lZ+0GBDS1C/Manl0Akf1WtIozwfMOkh1/PFc=	junyi_hierarchy	prerequisite	0.90
junyi.sjpx9JKp33xDuwIsWu3bMa7KPQzxwl5Kvg+WoYNlnZY=	junyi.GcuG2ukgxXmym9WSnWnlpKVNUFysZ8QfpAgpJMcheMU=	junyi_hierarchy	prerequisite	0.90
junyi.LX5JBmC+vdiEQxmg1hxbBfGAanwh78vK0LYfaoDJMTM=	junyi.GcuG2ukgxXmym9WSnWnlpKVNUFysZ8QfpAgpJMcheMU=	junyi_hierarchy	prerequisite	0.90
junyi.TOdFpZ3Xqdh28DnIte6gehxDLIIUkzWMwfqed8sEJwE=	junyi.GcuG2ukgxXmym9WSnWnlpKVNUFysZ8QfpAgpJMcheMU=	junyi_hierarchy	prerequisite	0.90
junyi.Mujc7fhlpiAZ/8+VvJTuahAOrjvNECvtA4YBD6fP02Y=	junyi.GcuG2ukgxXmym9WSnWnlpKVNUFysZ8QfpAgpJMcheMU=	junyi_hierarchy	prerequisite	0.90
junyi.A2548sl8hqkIMIGY7mlg/p2NN83cncQx2SgT00lyByk=	junyi.GcuG2ukgxXmym9WSnWnlpKVNUFysZ8QfpAgpJMcheMU=	junyi_hierarchy	prerequisite	0.90
junyi.sjpx9JKp33xDuwIsWu3bMa7KPQzxwl5Kvg+WoYNlnZY=	junyi.5ZJ5qSJYX6dsa9HODIJqoF60NnmdmYfFjBKCus7D7og=	junyi_hierarchy	prerequisite	0.90
junyi.LX5JBmC+vdiEQxmg1hxbBfGAanwh78vK0LYfaoDJMTM=	junyi.5ZJ5qSJYX6dsa9HODIJqoF60NnmdmYfFjBKCus7D7og=	junyi_hierarchy	prerequisite	0.90
junyi.TOdFpZ3Xqdh28DnIte6gehxDLIIUkzWMwfqed8sEJwE=	junyi.5ZJ5qSJYX6dsa9HODIJqoF60NnmdmYfFjBKCus7D7og=	junyi_hierarchy	prerequisite	0.90
junyi.Mujc7fhlpiAZ/8+VvJTuahAOrjvNECvtA4YBD6fP02Y=	junyi.5ZJ5qSJYX6dsa9HODIJqoF60NnmdmYfFjBKCus7D7og=	junyi_hierarchy	prerequisite	0.90
junyi.A2548sl8hqkIMIGY7mlg/p2NN83cncQx2SgT00lyByk=	junyi.5ZJ5qSJYX6dsa9HODIJqoF60NnmdmYfFjBKCus7D7og=	junyi_hierarchy	prerequisite	0.90
junyi.sjpx9JKp33xDuwIsWu3bMa7KPQzxwl5Kvg+WoYNlnZY=	junyi.i2BVfTp485wM+aQN1OTMKJr+SQDTDi5fuNDk9dp360g=	junyi_hierarchy	prerequisite	0.90
junyi.LX5JBmC+vdiEQxmg1hxbBfGAanwh78vK0LYfaoDJMTM=	junyi.i2BVfTp485wM+aQN1OTMKJr+SQDTDi5fuNDk9dp360g=	junyi_hierarchy	prerequisite	0.90
junyi.TOdFpZ3Xqdh28DnIte6gehxDLIIUkzWMwfqed8sEJwE=	junyi.i2BVfTp485wM+aQN1OTMKJr+SQDTDi5fuNDk9dp360g=	junyi_hierarchy	prerequisite	0.90
junyi.Mujc7fhlpiAZ/8+VvJTuahAOrjvNECvtA4YBD6fP02Y=	junyi.i2BVfTp485wM+aQN1OTMKJr+SQDTDi5fuNDk9dp360g=	junyi_hierarchy	prerequisite	0.90
junyi.A2548sl8hqkIMIGY7mlg/p2NN83cncQx2SgT00lyByk=	junyi.i2BVfTp485wM+aQN1OTMKJr+SQDTDi5fuNDk9dp360g=	junyi_hierarchy	prerequisite	0.90
junyi.TOdFpZ3Xqdh28DnIte6gehxDLIIUkzWMwfqed8sEJwE=	junyi.LX5JBmC+vdiEQxmg1hxbBfGAanwh78vK0LYfaoDJMTM=	junyi_hierarchy	prerequisite	0.90
junyi.Mujc7fhlpiAZ/8+VvJTuahAOrjvNECvtA4YBD6fP02Y=	junyi.LX5JBmC+vdiEQxmg1hxbBfGAanwh78vK0LYfaoDJMTM=	junyi_hierarchy	prerequisite	0.90
junyi.A2548sl8hqkIMIGY7mlg/p2NN83cncQx2SgT00lyByk=	junyi.LX5JBmC+vdiEQxmg1hxbBfGAanwh78vK0LYfaoDJMTM=	junyi_hierarchy	prerequisite	0.90
junyi.sjpx9JKp33xDuwIsWu3bMa7KPQzxwl5Kvg+WoYNlnZY=	junyi.T4SE4EgcHfMeg58rrWKRWuXd7tw0mVCfHJvBhy6TC78=	junyi_hierarchy	prerequisite	0.90
junyi.LX5JBmC+vdiEQxmg1hxbBfGAanwh78vK0LYfaoDJMTM=	junyi.T4SE4EgcHfMeg58rrWKRWuXd7tw0mVCfHJvBhy6TC78=	junyi_hierarchy	prerequisite	0.90
junyi.TOdFpZ3Xqdh28DnIte6gehxDLIIUkzWMwfqed8sEJwE=	junyi.T4SE4EgcHfMeg58rrWKRWuXd7tw0mVCfHJvBhy6TC78=	junyi_hierarchy	prerequisite	0.90
junyi.Mujc7fhlpiAZ/8+VvJTuahAOrjvNECvtA4YBD6fP02Y=	junyi.T4SE4EgcHfMeg58rrWKRWuXd7tw0mVCfHJvBhy6TC78=	junyi_hierarchy	prerequisite	0.90
junyi.A2548sl8hqkIMIGY7mlg/p2NN83cncQx2SgT00lyByk=	junyi.T4SE4EgcHfMeg58rrWKRWuXd7tw0mVCfHJvBhy6TC78=	junyi_hierarchy	prerequisite	0.90
junyi.sjpx9JKp33xDuwIsWu3bMa7KPQzxwl5Kvg+WoYNlnZY=	junyi.I/598ZmMIMeI5NdTNKVBHbbhAMhZA3QRabeZhQ/ddL8=	junyi_hierarchy	prerequisite	0.90
junyi.LX5JBmC+vdiEQxmg1hxbBfGAanwh78vK0LYfaoDJMTM=	junyi.I/598ZmMIMeI5NdTNKVBHbbhAMhZA3QRabeZhQ/ddL8=	junyi_hierarchy	prerequisite	0.90
junyi.TOdFpZ3Xqdh28DnIte6gehxDLIIUkzWMwfqed8sEJwE=	junyi.I/598ZmMIMeI5NdTNKVBHbbhAMhZA3QRabeZhQ/ddL8=	junyi_hierarchy	prerequisite	0.90
junyi.Mujc7fhlpiAZ/8+VvJTuahAOrjvNECvtA4YBD6fP02Y=	junyi.I/598ZmMIMeI5NdTNKVBHbbhAMhZA3QRabeZhQ/ddL8=	junyi_hierarchy	prerequisite	0.90
junyi.A2548sl8hqkIMIGY7mlg/p2NN83cncQx2SgT00lyByk=	junyi.I/598ZmMIMeI5NdTNKVBHbbhAMhZA3QRabeZhQ/ddL8=	junyi_hierarchy	prerequisite	0.90
junyi.A2548sl8hqkIMIGY7mlg/p2NN83cncQx2SgT00lyByk=	junyi.TOdFpZ3Xqdh28DnIte6gehxDLIIUkzWMwfqed8sEJwE=	junyi_hierarchy	prerequisite	0.90
junyi.A2548sl8hqkIMIGY7mlg/p2NN83cncQx2SgT00lyByk=	junyi.Mujc7fhlpiAZ/8+VvJTuahAOrjvNECvtA4YBD6fP02Y=	junyi_hierarchy	prerequisite	0.90
junyi.Km4UtamxG5HOGBYO5bAFwlruZSFNKxlILK2wKiFEcSI=	junyi.7lZW5SB9whu/nq0QJ1pCSdPhmnwhRqHIldZ1Fu9tZfc=	junyi_hierarchy	prerequisite	0.90
junyi.Km4UtamxG5HOGBYO5bAFwlruZSFNKxlILK2wKiFEcSI=	junyi.fwR0w0LLlf3OriHwW2vIK3RiKD8gRLRfHC1T6kQhG0g=	junyi_hierarchy	prerequisite	0.90
junyi.Km4UtamxG5HOGBYO5bAFwlruZSFNKxlILK2wKiFEcSI=	junyi.tcefpcahExZLA6gms/r4H1DHPHzmBUwg8h7hfNlV4sc=	junyi_hierarchy	prerequisite	0.90
junyi.Km4UtamxG5HOGBYO5bAFwlruZSFNKxlILK2wKiFEcSI=	junyi.FJV9jFDQLQAIAZoc7YboSSkQOkS3dNtCQAVDL874AKM=	junyi_hierarchy	prerequisite	0.90
junyi.+mwsRV33uKTS+1DrZGfM+z+Ccut/FGocokZm/j0OJ/k=	junyi.q/zqlSFnHvaaDZQ3T0MieHABIKLc1BwReJRJu5dz5NY=	junyi_hierarchy	prerequisite	0.90
junyi.m/JWFlWTObOlrpPo0GSe5ZY8bBRPfH9U/ZsdbbyIa5w=	junyi.q/zqlSFnHvaaDZQ3T0MieHABIKLc1BwReJRJu5dz5NY=	junyi_hierarchy	prerequisite	0.90
junyi.gvez7GFXUbuQl27U5+p/4QwFZZyXP2QFYQdoor8ZkeE=	junyi.q/zqlSFnHvaaDZQ3T0MieHABIKLc1BwReJRJu5dz5NY=	junyi_hierarchy	prerequisite	0.90
junyi.+mwsRV33uKTS+1DrZGfM+z+Ccut/FGocokZm/j0OJ/k=	junyi.HZjujc6emQQn14Tviy/t0Xw8v8jRJ0J1Le11NzVrlV4=	junyi_hierarchy	prerequisite	0.90
junyi.m/JWFlWTObOlrpPo0GSe5ZY8bBRPfH9U/ZsdbbyIa5w=	junyi.HZjujc6emQQn14Tviy/t0Xw8v8jRJ0J1Le11NzVrlV4=	junyi_hierarchy	prerequisite	0.90
junyi.gvez7GFXUbuQl27U5+p/4QwFZZyXP2QFYQdoor8ZkeE=	junyi.HZjujc6emQQn14Tviy/t0Xw8v8jRJ0J1Le11NzVrlV4=	junyi_hierarchy	prerequisite	0.90
junyi.+mwsRV33uKTS+1DrZGfM+z+Ccut/FGocokZm/j0OJ/k=	junyi.IH5IsJ7NfivpV8YRPlcRNiwPmrtI+kJpCmIU50BzznQ=	junyi_hierarchy	prerequisite	0.90
junyi.m/JWFlWTObOlrpPo0GSe5ZY8bBRPfH9U/ZsdbbyIa5w=	junyi.IH5IsJ7NfivpV8YRPlcRNiwPmrtI+kJpCmIU50BzznQ=	junyi_hierarchy	prerequisite	0.90
junyi.gvez7GFXUbuQl27U5+p/4QwFZZyXP2QFYQdoor8ZkeE=	junyi.IH5IsJ7NfivpV8YRPlcRNiwPmrtI+kJpCmIU50BzznQ=	junyi_hierarchy	prerequisite	0.90
junyi.+mwsRV33uKTS+1DrZGfM+z+Ccut/FGocokZm/j0OJ/k=	junyi.m/JWFlWTObOlrpPo0GSe5ZY8bBRPfH9U/ZsdbbyIa5w=	junyi_hierarchy	prerequisite	0.90
junyi.gvez7GFXUbuQl27U5+p/4QwFZZyXP2QFYQdoor8ZkeE=	junyi.m/JWFlWTObOlrpPo0GSe5ZY8bBRPfH9U/ZsdbbyIa5w=	junyi_hierarchy	prerequisite	0.90
